vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount
2,2016-06-15 01:00:00 UTC,2016-06-15 01:07:59 UTC,3,4.83,-73.972892761230469,40.748786926269531,1,N,-74.012641906738281,40.701644897460938,1,15.0,0.5,0.5,3.26,0.0,0.3,19.56
1,2016-06-15 01:00:00 UTC,2016-06-15 01:09:39 UTC,1,2.8,-73.9832763671875,40.693748474121094,1,N,-73.987220764160156,40.729976654052734,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75
2,2016-06-15 01:00:00 UTC,2016-06-15 01:05:22 UTC,2,1.47,-73.997520446777344,40.679008483886719,1,N,-73.9912109375,40.660930633544922,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
2,2016-06-15 01:00:01 UTC,2016-06-15 01:04:40 UTC,1,0.74,-73.990768432617188,40.756568908691406,1,N,-73.992500305175781,40.748519897460938,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2,2016-06-15 01:00:03 UTC,2016-06-15 01:08:58 UTC,1,2.33,-73.992469787597656,40.714191436767578,1,N,-73.996002197265625,40.739570617675781,1,9.5,0.5,0.5,2.7,0.0,0.3,13.5
2,2016-06-15 01:00:04 UTC,2016-06-15 01:28:42 UTC,5,16.84,0.0,0.0,1,N,0.0,0.0,1,47.0,0.5,0.5,9.66,0.0,0.3,57.96
2,2016-06-15 01:00:04 UTC,2016-06-15 01:05:06 UTC,1,1.14,-74.005401611328125,40.740890502929688,1,N,-73.999519348144531,40.749168395996094,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2,2016-06-15 01:00:04 UTC,2016-06-15 01:07:56 UTC,1,1.69,-73.987678527832031,40.743721008300781,1,N,-73.9847412109375,40.76025390625,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
1,2016-06-15 01:00:04 UTC,2016-06-15 01:00:08 UTC,1,8.1,-73.93914794921875,40.818321228027344,1,N,-73.93927001953125,40.818401336669922,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8
1,2016-06-15 01:00:04 UTC,2016-06-15 01:06:39 UTC,1,1.8,-73.989639282226562,40.729808807373047,1,N,-73.97113037109375,40.748165130615234,1,7.5,0.5,0.5,1.0,0.0,0.3,9.8
2,2016-06-15 01:00:05 UTC,2016-06-15 01:02:50 UTC,1,0.58,-74.004058837890625,40.7311897277832,1,N,-73.998161315917969,40.735668182373047,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36
1,2016-06-15 01:00:05 UTC,2016-06-15 01:25:07 UTC,2,9.8,-73.9906997680664,40.736629486083984,1,N,-73.960647583007812,40.6478385925293,1,30.0,0.5,0.5,1.0,0.0,0.3,32.3
1,2016-06-15 01:00:05 UTC,2016-06-15 01:05:08 UTC,1,0.8,-73.991035461425781,40.751487731933594,1,N,-73.978988647460938,40.752658843994141,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2,2016-06-15 01:00:06 UTC,2016-06-15 01:25:06 UTC,5,7.58,-74.001152038574219,40.731430053710938,1,N,-73.9366683959961,40.820072174072266,2,24.0,0.5,0.5,0.0,0.0,0.3,25.3
1,2016-06-15 01:00:06 UTC,2016-06-15 01:06:18 UTC,1,0.9,-73.972572326660156,40.7559814453125,1,N,-73.98736572265625,40.760303497314453,1,6.0,0.5,0.5,1.8,0.0,0.3,9.1
1,2016-06-15 01:00:06 UTC,2016-06-15 01:11:55 UTC,1,2.5,-73.991943359375,40.726345062255859,1,N,-74.003860473632812,40.747859954833984,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75
1,2016-06-15 01:00:08 UTC,2016-06-15 01:05:43 UTC,1,0.7,-74.007720947265625,40.740993499755859,1,N,-74.000007629394531,40.738723754882812,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8
2,2016-06-15 01:00:08 UTC,2016-06-15 01:16:09 UTC,1,4.46,-73.990837097167969,40.734958648681641,1,N,-73.9521484375,40.712913513183594,1,16.0,0.5,0.5,4.32,0.0,0.3,21.62
2,2016-06-15 01:00:08 UTC,2016-06-15 01:10:01 UTC,1,2.36,-74.0038070678711,40.722270965576172,1,N,-73.984771728515625,40.746006011962891,1,9.5,0.5,0.5,2.7,0.0,0.3,13.5
2,2016-06-15 01:00:09 UTC,2016-06-15 01:20:57 UTC,6,5.16,-74.000076293945312,40.719261169433594,1,N,-73.952117919921875,40.774730682373047,1,18.5,0.5,0.5,1.5,0.0,0.3,21.3
2,2016-06-15 01:00:09 UTC,2016-06-15 01:10:39 UTC,3,1.92,-73.986930847167969,40.7209587097168,1,N,-73.9840087890625,40.740058898925781,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96
2,2016-06-15 01:00:09 UTC,2016-06-15 01:10:24 UTC,1,2.45,-73.95037841796875,40.779678344726562,1,N,-73.974601745605469,40.753318786621094,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96
2,2016-06-15 01:00:10 UTC,2016-06-15 01:23:55 UTC,1,5.81,-73.974296569824219,40.750511169433594,1,N,-73.935951232910156,40.697269439697266,2,21.5,0.5,0.5,0.0,0.0,0.3,22.8
2,2016-06-15 01:00:10 UTC,2016-06-15 01:22:41 UTC,6,8.67,-73.966506958007812,40.761268615722656,1,N,-73.941230773925781,40.721851348876953,2,26.5,0.5,0.5,0.0,0.0,0.3,27.8
1,2016-06-15 01:00:10 UTC,2016-06-15 01:08:12 UTC,2,2.4,-74.0068359375,40.739944458007812,1,N,-73.9876708984375,40.768764495849609,1,9.5,0.5,0.5,1.2,0.0,0.3,12.0
2,2016-06-15 01:00:11 UTC,2016-06-15 01:04:04 UTC,1,0.94,-73.96356201171875,40.774375915527344,1,N,-73.962265014648438,40.764999389648438,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
1,2016-06-15 01:00:12 UTC,2016-06-15 01:25:21 UTC,1,5.7,-73.9835433959961,40.731761932373047,1,N,-73.9201889038086,40.705684661865234,1,22.0,0.5,0.5,2.0,0.0,0.3,25.3
1,2016-06-15 01:00:12 UTC,2016-06-15 01:55:18 UTC,2,9.8,-73.894645690917969,40.664714813232422,1,N,-73.897720336914062,40.662620544433594,1,40.5,0.5,0.5,0.0,0.0,0.3,41.8
2,2016-06-15 01:00:12 UTC,2016-06-15 01:05:18 UTC,1,1.25,-73.975601196289062,40.765300750732422,1,N,-73.9881591796875,40.759128570556641,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
1,2016-06-15 01:00:12 UTC,2016-06-15 01:05:51 UTC,2,0.7,-74.0014877319336,40.731014251708984,1,N,-73.989700317382812,40.72637939453125,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15
1,2016-06-15 01:00:13 UTC,2016-06-15 01:03:40 UTC,2,1.0,-74.0059585571289,40.7361946105957,1,N,-74.005180358886719,40.74658203125,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55
2,2016-06-15 01:00:13 UTC,2016-06-15 01:28:21 UTC,4,6.85,-73.9916000366211,40.7387809753418,1,N,-73.904777526855469,40.771930694580078,1,22.5,0.5,0.5,5.95,0.0,0.3,29.75
2,2016-06-15 01:00:14 UTC,2016-06-15 01:19:20 UTC,2,5.41,-73.984001159667969,40.725471496582031,1,N,-73.953445434570312,40.6700553894043,2,18.5,0.5,0.5,0.0,0.0,0.3,19.8
1,2016-06-15 01:00:14 UTC,2016-06-15 01:06:42 UTC,1,2.0,-73.987472534179688,40.755168914794922,1,N,-74.0051498413086,40.730148315429688,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8
