vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount
2,2016-06-15 02:00:01 UTC,2016-06-15 02:10:03 UTC,3,1.4,-74.0066146850586,40.730976104736328,1,N,-73.989822387695312,40.7293815612793,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
2,2016-06-15 02:00:01 UTC,2016-06-15 02:19:32 UTC,1,4.51,-73.982818603515625,40.767448425292969,1,N,-73.908638000488281,40.760921478271484,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3
1,2016-06-15 02:00:02 UTC,2016-06-15 02:08:35 UTC,1,1.4,-73.999771118164062,40.7271728515625,1,N,-73.989822387695312,40.714115142822266,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
2,2016-06-15 02:00:04 UTC,2016-06-15 02:21:42 UTC,3,6.61,-74.002609252929688,40.733692169189453,1,N,-73.922843933105469,40.703025817871094,1,22.0,0.5,0.5,4.66,0.0,0.3,27.96
2,2016-06-15 02:00:05 UTC,2016-06-15 02:29:45 UTC,6,12.24,-74.0142593383789,40.704109191894531,1,N,-73.844482421875,40.720600128173828,1,34.5,0.5,0.5,5.0,0.0,0.3,40.8
2,2016-06-15 02:00:07 UTC,2016-06-15 02:08:20 UTC,1,2.92,-73.976882934570312,40.764568328857422,1,N,-74.001640319824219,40.7347297668457,1,10.5,0.5,0.5,2.0,0.0,0.3,13.8
1,2016-06-15 02:00:09 UTC,2016-06-15 02:02:43 UTC,1,0.6,-73.951553344726562,40.809886932373047,1,N,-73.9404067993164,40.805629730224609,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
1,2016-06-15 02:00:09 UTC,2016-06-15 02:02:04 UTC,1,0.4,-73.984336853027344,40.725006103515625,1,N,-73.987495422363281,40.720165252685547,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8
1,2016-06-15 02:00:10 UTC,2016-06-15 02:13:39 UTC,1,3.3,-73.985092163085938,40.748012542724609,1,N,-73.9749755859375,40.782745361328125,1,12.5,0.5,0.5,1.2,0.0,0.3,15.0
2,2016-06-15 02:00:11 UTC,2016-06-15 02:05:03 UTC,1,2.69,-73.790000915527344,40.646625518798828,1,N,-73.822021484375,40.661346435546875,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
1,2016-06-15 02:00:15 UTC,2016-06-15 02:11:15 UTC,2,3.4,-73.973747253417969,40.760311126708984,1,N,-73.9188461303711,40.743026733398438,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3
2,2016-06-15 02:00:16 UTC,2016-06-15 02:29:09 UTC,2,6.39,-73.985389709472656,40.738540649414062,1,N,-73.921127319335938,40.685878753662109,1,23.5,0.5,0.5,6.2,0.0,0.3,31.0
1,2016-06-15 02:00:16 UTC,2016-06-15 02:05:57 UTC,2,1.0,-74.008995056152344,40.715923309326172,1,N,-74.005744934082031,40.707675933837891,1,6.0,0.5,0.5,2.15,0.0,0.3,9.45
