vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount
1,2016-06-15 14:30:00 UTC,2016-06-15 14:41:44 UTC,1,1.9,-73.976799011230469,40.775299072265625,1,N,-73.969779968261719,40.797256469726562,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
2,2016-06-15 14:30:00 UTC,2016-06-15 14:59:14 UTC,6,2.16,-73.982757568359375,40.767601013183594,1,N,-73.9891586303711,40.742877960205078,1,18.0,0.0,0.5,2.0,0.0,0.3,20.8
2,2016-06-15 14:30:00 UTC,2016-06-15 14:43:48 UTC,2,1.74,-73.974258422851562,40.759490966796875,1,N,-73.9529800415039,40.766597747802734,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2016-06-15 14:30:00 UTC,2016-06-15 14:35:37 UTC,1,0.88,-73.952285766601562,40.78399658203125,1,N,-73.942832946777344,40.787448883056641,1,5.5,0.0,0.5,0.63,0.0,0.3,6.93
1,2016-06-15 14:30:00 UTC,2016-06-15 15:28:38 UTC,2,9.8,-73.8601303100586,40.76873779296875,1,N,-73.985610961914062,40.761466979980469,2,43.5,0.0,0.5,0.0,5.54,0.3,49.84
2,2016-06-15 14:30:00 UTC,2016-06-15 14:41:44 UTC,1,1.59,-73.9649887084961,40.775440216064453,1,N,-73.9659423828125,40.789779663085938,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2016-06-15 14:30:01 UTC,2016-06-15 14:38:29 UTC,1,1.45,-73.977859497070312,40.7735481262207,1,N,-73.961875915527344,40.780731201171875,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2016-06-15 14:30:01 UTC,2016-06-15 14:46:35 UTC,2,1.6,-73.955253601074219,40.782867431640625,1,N,-73.97064208984375,40.764900207519531,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
1,2016-06-15 14:30:01 UTC,2016-06-15 14:51:10 UTC,1,2.4,-73.964653015136719,40.764312744140625,1,N,-73.9823989868164,40.784999847412109,1,14.5,0.0,0.5,3.05,0.0,0.3,18.35
2,2016-06-15 14:30:01 UTC,2016-06-15 14:36:11 UTC,6,1.24,-74.013687133789062,40.713485717773438,1,N,-74.010269165039062,40.731346130371094,1,7.0,0.0,0.5,1.25,0.0,0.3,9.05
2,2016-06-15 14:30:01 UTC,2016-06-15 14:41:33 UTC,6,3.0,-73.956184387207031,40.767997741699219,1,N,-73.975051879882812,40.734764099121094,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
1,2016-06-15 14:30:01 UTC,2016-06-15 14:38:18 UTC,1,1.2,0.0,0.0,1,N,-73.9542236328125,40.800701141357422,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
2,2016-06-15 14:30:02 UTC,2016-06-15 14:44:42 UTC,1,2.23,-73.9645004272461,40.770656585693359,1,N,-73.9404067993164,40.786449432373047,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
1,2016-06-15 14:30:02 UTC,2016-06-15 14:46:48 UTC,2,2.2,-74.00836181640625,40.721736907958984,1,N,-73.990859985351562,40.741054534912109,1,12.5,0.0,0.5,3.3,0.0,0.3,16.6
1,2016-06-15 14:30:02 UTC,2016-06-15 14:49:02 UTC,1,3.8,-73.992462158203125,40.749183654785156,1,N,-74.013511657714844,40.702419281005859,1,16.0,0.0,0.5,3.35,0.0,0.3,20.15
1,2016-06-15 14:30:02 UTC,2016-06-15 14:43:36 UTC,1,2.2,-73.99755859375,40.716743469238281,1,N,-73.989059448242188,40.692329406738281,1,11.5,0.0,0.5,1.0,0.0,0.3,13.3
1,2016-06-15 14:30:02 UTC,2016-06-15 14:31:34 UTC,1,0.3,-73.985908508300781,40.7677116394043,1,N,-73.9886703491211,40.763675689697266,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2016-06-15 14:30:03 UTC,2016-06-15 14:39:35 UTC,6,1.13,-73.993316650390625,40.736640930175781,1,N,-73.97869873046875,40.727958679199219,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
1,2016-06-15 14:30:03 UTC,2016-06-15 14:38:59 UTC,1,1.3,-73.962028503417969,40.755516052246094,1,N,-73.961997985839844,40.770538330078125,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
2,2016-06-15 14:30:03 UTC,2016-06-15 15:47:21 UTC,1,19.66,-73.790245056152344,40.644332885742188,2,N,-74.005645751953125,40.7257080078125,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
2,2016-06-15 14:30:03 UTC,2016-06-15 14:47:19 UTC,1,4.03,-73.978309631347656,40.788368225097656,1,N,-74.007522583007812,40.740898132324219,1,15.5,0.0,0.5,3.26,0.0,0.3,19.56
1,2016-06-15 14:30:03 UTC,2016-06-15 14:33:48 UTC,3,0.7,-73.996810913085938,40.7625732421875,1,N,-73.98956298828125,40.769481658935547,1,5.0,0.0,0.5,0.58,0.0,0.3,6.38
2,2016-06-15 14:30:04 UTC,2016-06-15 15:05:36 UTC,1,3.9,-74.007148742675781,40.70758056640625,1,N,-73.99395751953125,40.751468658447266,1,22.0,0.0,0.5,1.0,0.0,0.3,23.8
2,2016-06-15 14:30:04 UTC,2016-06-15 14:41:35 UTC,1,1.71,-74.0052261352539,40.751163482666016,1,N,-73.993881225585938,40.735530853271484,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8
2,2016-06-15 14:30:04 UTC,2016-06-15 14:33:45 UTC,1,0.63,-73.970703125,40.749210357666016,1,N,-73.970703125,40.749210357666016,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,2016-06-15 14:30:04 UTC,2016-06-15 14:34:48 UTC,1,0.73,-73.968269348144531,40.761768341064453,1,N,-73.9749755859375,40.752521514892578,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
1,2016-06-15 14:30:04 UTC,2016-06-15 14:38:44 UTC,1,1.8,-73.988388061523438,40.723423004150391,1,N,-73.979248046875,40.744194030761719,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15
1,2016-06-15 14:30:05 UTC,2016-06-15 14:43:13 UTC,1,1.1,-73.973625183105469,40.763507843017578,1,N,-73.984420776367188,40.748538970947266,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2016-06-15 14:30:05 UTC,2016-06-15 15:00:32 UTC,1,7.73,-73.9918212890625,40.754566192626953,1,N,-74.010688781738281,40.671951293945312,1,27.5,0.0,0.5,6.77,5.54,0.3,40.61
2,2016-06-15 14:30:05 UTC,2016-06-15 14:31:18 UTC,1,0.3,-73.958976745605469,40.77764892578125,1,N,-73.959579467773438,40.774341583251953,1,3.0,0.0,0.5,0.76,0.0,0.3,4.56
1,2016-06-15 14:30:05 UTC,2016-06-15 16:02:06 UTC,1,16.0,-73.971260070800781,40.755157470703125,2,N,-73.783004760742188,40.644004821777344,1,52.0,0.0,0.5,14.55,5.54,0.3,72.89
1,2016-06-15 14:30:05 UTC,2016-06-15 14:46:22 UTC,1,1.3,-73.979019165039062,40.746036529541016,1,N,-73.99041748046875,40.738819122314453,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
1,2016-06-15 14:30:05 UTC,2016-06-15 15:38:45 UTC,2,10.1,-73.970588684082031,40.764694213867188,1,N,-73.863838195800781,40.769184112548828,2,44.5,0.0,0.5,0.0,5.54,0.3,50.84
1,2016-06-15 14:30:05 UTC,2016-06-15 14:36:53 UTC,1,1.1,-73.981727600097656,40.773681640625,1,N,-73.97039794921875,40.768074035644531,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
2,2016-06-15 14:30:06 UTC,2016-06-15 15:19:41 UTC,1,13.89,-73.801177978515625,40.672866821289062,2,N,-73.977210998535156,40.7545051574707,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36
1,2016-06-15 14:30:06 UTC,2016-06-15 15:04:10 UTC,1,3.1,-74.0081787109375,40.710727691650391,1,N,-73.99041748046875,40.750007629394531,1,21.5,0.0,0.5,5.0,0.0,0.3,27.3
1,2016-06-15 14:30:06 UTC,2016-06-15 14:42:28 UTC,1,0.9,-73.993049621582031,40.747844696044922,1,N,-73.983154296875,40.752964019775391,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15
2,2016-06-15 14:30:06 UTC,2016-06-15 14:47:40 UTC,1,3.38,-73.924476623535156,40.744060516357422,1,N,-73.952827453613281,40.771991729736328,1,14.0,0.0,0.5,2.96,0.0,0.3,17.76
1,2016-06-15 14:30:06 UTC,2016-06-15 15:13:11 UTC,1,9.7,-73.990425109863281,40.756202697753906,1,N,-73.870590209960938,40.773845672607422,2,34.0,0.0,0.5,0.0,5.54,0.3,40.34
2,2016-06-15 14:30:06 UTC,2016-06-15 14:50:00 UTC,2,1.57,-73.992340087890625,40.743747711181641,1,N,-73.984992980957031,40.753520965576172,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
2,2016-06-15 14:30:06 UTC,2016-06-15 14:42:23 UTC,1,0.97,-73.936210632324219,40.747859954833984,1,N,-73.936210632324219,40.747859954833984,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2016-06-15 14:30:06 UTC,2016-06-15 14:39:40 UTC,1,1.41,-73.974472045898438,40.746818542480469,1,N,-73.989776611328125,40.735210418701172,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-06-15 14:30:06 UTC,2016-06-15 14:47:18 UTC,1,1.69,-74.0003433227539,40.758216857910156,1,N,-73.981971740722656,40.762832641601562,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
1,2016-06-15 14:30:07 UTC,2016-06-15 14:34:24 UTC,1,0.6,-73.994186401367188,40.750991821289062,1,N,-74.000900268554688,40.747116088867188,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
