vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount
2,2016-06-15 17:00:00 UTC,2016-06-15 17:18:53 UTC,2,1.56,-73.955581665039062,40.782180786132812,1,N,-73.967742919921875,40.763080596923828,1,13.0,1.0,0.5,3.7,0.0,0.3,18.5
2,2016-06-15 17:00:00 UTC,2016-06-15 17:17:04 UTC,1,2.25,-73.967948913574219,40.792240142822266,1,N,-73.989128112792969,40.763370513916016,1,12.5,1.0,0.5,4.29,0.0,0.3,18.59
2,2016-06-15 17:00:00 UTC,2016-06-15 17:17:08 UTC,2,1.14,-73.978683471679688,40.7476921081543,1,N,-73.971725463867188,40.75927734375,1,11.0,1.0,0.5,2.56,0.0,0.3,15.36
1,2016-06-15 17:00:00 UTC,2016-06-15 17:13:40 UTC,1,1.4,-73.994140625,40.73504638671875,1,N,-73.987533569335938,40.721408843994141,1,9.5,1.0,0.5,2.25,0.0,0.3,13.55
1,2016-06-15 17:00:00 UTC,2016-06-15 17:17:53 UTC,1,1.0,-73.981658935546875,40.747825622558594,1,N,-73.966751098632812,40.752418518066406,1,11.5,1.0,0.5,1.5,0.0,0.3,14.8
1,2016-06-15 17:00:01 UTC,2016-06-15 17:16:27 UTC,2,1.6,-73.9621810913086,40.779048919677734,1,N,-73.981330871582031,40.768058776855469,1,11.0,1.0,0.5,1.0,0.0,0.3,13.8
2,2016-06-15 17:00:01 UTC,2016-06-15 17:33:38 UTC,4,7.43,-73.968193054199219,40.79718017578125,1,N,-73.987319946289062,40.724540710449219,2,28.0,1.0,0.5,0.0,0.0,0.3,29.8
2,2016-06-15 17:00:01 UTC,2016-06-15 17:29:20 UTC,1,1.55,-73.999282836914062,40.744033813476562,1,N,-73.982475280761719,40.7567253112793,1,17.5,1.0,0.5,3.86,0.0,0.3,23.16
2,2016-06-15 17:00:01 UTC,2016-06-15 17:26:46 UTC,1,1.6,-73.991218566894531,40.749679565429688,1,N,-73.974578857421875,40.7552490234375,1,16.0,1.0,0.5,4.45,0.0,0.3,22.25
1,2016-06-15 17:00:01 UTC,2016-06-15 17:08:14 UTC,1,1.3,-73.974014282226562,40.749355316162109,1,N,-73.98773193359375,40.744075775146484,1,7.5,1.0,0.5,1.85,0.0,0.3,11.15
2,2016-06-15 17:00:02 UTC,2016-06-15 17:08:46 UTC,1,1.7,-73.960868835449219,40.797069549560547,1,N,-73.9808578491211,40.787681579589844,2,8.5,1.0,0.5,0.0,0.0,0.3,10.3
2,2016-06-15 17:00:02 UTC,2016-06-15 17:17:17 UTC,1,1.36,-73.990959167480469,40.755470275878906,1,N,-73.970199584960938,40.750278472900391,2,11.5,1.0,0.5,0.0,0.0,0.3,13.3
1,2016-06-15 17:00:02 UTC,2016-06-15 17:33:51 UTC,3,805.9,-74.014198303222656,40.714080810546875,1,N,-73.971626281738281,40.750953674316406,1,26.0,1.0,0.5,1.5,0.0,0.3,29.3
2,2016-06-15 17:00:02 UTC,2016-06-15 17:08:23 UTC,2,0.91,-73.998908996582031,40.734420776367188,1,N,-73.991424560546875,40.727012634277344,2,7.0,1.0,0.5,0.0,0.0,0.3,8.8
2,2016-06-15 17:00:03 UTC,2016-06-15 17:22:37 UTC,1,2.21,-73.971717834472656,40.743980407714844,1,N,-73.979782104492188,40.765548706054688,2,15.0,1.0,0.5,0.0,0.0,0.3,16.8
1,2016-06-15 17:00:03 UTC,2016-06-15 17:15:00 UTC,1,1.4,-73.959625244140625,40.781124114990234,1,N,-73.973457336425781,40.764865875244141,1,10.5,1.0,0.5,3.05,0.0,0.3,15.35
1,2016-06-15 17:00:04 UTC,2016-06-15 18:09:16 UTC,1,10.4,-73.95404052734375,40.770950317382812,1,N,-73.842292785644531,40.8538703918457,2,46.5,1.0,0.5,0.0,0.0,0.3,48.3
