vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount
1,2016-06-15 07:00:00 UTC,2016-06-15 07:26:10 UTC,2,10.1,-73.982452392578125,40.756755828857422,1,N,-73.9254150390625,40.867218017578125,1,32.0,0.0,0.5,6.56,0.0,0.3,39.36
1,2016-06-15 07:00:00 UTC,2016-06-15 07:05:51 UTC,1,1.4,-73.975914001464844,40.789241790771484,1,N,-73.955726623535156,40.787788391113281,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
1,2016-06-15 07:00:00 UTC,2016-06-15 07:12:49 UTC,1,3.6,-73.945587158203125,40.778072357177734,1,N,-73.990188598632812,40.768104553222656,1,13.0,0.0,0.5,1.38,0.0,0.3,15.18
2,2016-06-15 07:00:01 UTC,2016-06-15 07:48:39 UTC,1,17.1,-73.789779663085938,40.647129058837891,2,N,-73.9403076171875,40.806510925292969,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
1,2016-06-15 07:00:01 UTC,2016-06-15 07:09:30 UTC,1,1.6,-73.991256713867188,40.733268737792969,1,N,-73.979263305664062,40.753154754638672,1,9.0,0.0,0.5,2.0,0.0,0.3,11.8
2,2016-06-15 07:00:02 UTC,2016-06-15 07:08:24 UTC,1,1.54,-73.986114501953125,40.767555236816406,1,N,-73.9953842163086,40.749778747558594,1,8.0,0.0,0.5,4.5,0.0,0.3,13.3
1,2016-06-15 07:00:02 UTC,2016-06-15 08:27:15 UTC,2,18.3,-73.779098510742188,40.647438049316406,2,N,0.0,0.0,1,52.0,0.0,0.5,14.55,5.54,0.3,72.89
2,2016-06-15 07:00:02 UTC,2016-06-15 07:07:22 UTC,1,1.63,-74.004203796386719,40.742527008056641,1,N,-73.991691589355469,40.726848602294922,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
1,2016-06-15 07:00:02 UTC,2016-06-15 07:10:50 UTC,1,1.1,-73.9915771484375,40.750465393066406,1,N,-73.98297119140625,40.756694793701172,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
1,2016-06-15 07:00:02 UTC,2016-06-15 07:06:40 UTC,1,1.2,-73.982559204101562,40.748607635498047,1,N,-73.971351623535156,40.761402130126953,1,6.5,0.0,0.5,1.2,0.0,0.3,8.5
2,2016-06-15 07:00:02 UTC,2016-06-15 07:15:33 UTC,2,3.0,-74.003288269042969,40.73175048828125,1,N,-73.9731216430664,40.758598327636719,1,12.5,0.0,0.5,3.32,0.0,0.3,16.62
1,2016-06-15 07:00:03 UTC,2016-06-15 07:08:11 UTC,1,2.1,-73.923370361328125,40.753768920898438,1,N,-73.8996353149414,40.778167724609375,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2016-06-15 07:00:03 UTC,2016-06-15 07:07:49 UTC,1,1.96,-73.9828872680664,40.732421875,1,N,-73.972343444824219,40.756000518798828,1,8.0,0.0,0.5,1.76,0.0,0.3,12.51
1,2016-06-15 07:00:03 UTC,2016-06-15 07:10:51 UTC,1,1.4,-73.978912353515625,40.762680053710938,1,N,-73.977989196777344,40.7521858215332,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2016-06-15 07:00:03 UTC,2016-06-15 07:08:26 UTC,1,1.83,-73.97393798828125,40.778968811035156,1,N,-73.954582214355469,40.769599914550781,1,8.5,0.0,0.5,2.32,0.0,0.3,11.62
1,2016-06-15 07:00:03 UTC,2016-06-15 07:04:29 UTC,1,1.3,-73.963829040527344,40.765460968017578,1,N,-73.955734252929688,40.7802848815918,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
1,2016-06-15 07:00:03 UTC,2016-06-15 07:06:20 UTC,1,1.0,-73.990234375,40.775577545166016,1,N,-73.98138427734375,40.766170501708984,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
1,2016-06-15 07:00:03 UTC,2016-06-15 07:05:07 UTC,1,1.2,-73.878463745117188,40.7563591003418,1,N,-73.8899917602539,40.747039794921875,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
2,2016-06-15 07:00:03 UTC,2016-06-15 07:08:02 UTC,1,1.04,-73.970748901367188,40.745418548583984,1,N,-73.982093811035156,40.754009246826172,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
1,2016-06-15 07:00:04 UTC,2016-06-15 07:15:07 UTC,1,5.0,-74.010215759277344,40.709999084472656,1,N,-73.966629028320312,40.753009796142578,1,16.5,0.0,0.5,4.3,0.0,0.3,21.6
2,2016-06-15 07:00:04 UTC,2016-06-15 07:09:39 UTC,1,2.0,-73.994560241699219,40.7506103515625,1,N,-73.970977783203125,40.758968353271484,1,9.0,0.0,0.5,2.94,0.0,0.3,12.74
2,2016-06-15 07:00:04 UTC,2016-06-15 07:12:46 UTC,1,2.69,-74.00213623046875,40.751003265380859,1,N,-73.979415893554688,40.784381866455078,1,11.5,0.0,0.5,1.0,0.0,0.3,13.3
2,2016-06-15 07:00:04 UTC,2016-06-15 07:19:44 UTC,1,14.2,-73.900115966796875,40.750492095947266,1,N,-73.78253173828125,40.648769378662109,1,38.0,0.0,0.5,7.76,0.0,0.3,46.56
2,2016-06-15 07:00:05 UTC,2016-06-15 08:09:19 UTC,1,22.72,-73.788436889648438,40.641429901123047,2,N,-73.984687805175781,40.728561401367188,1,52.0,0.0,0.5,13.2,0.0,0.3,66.0
2,2016-06-15 07:00:05 UTC,2016-06-15 07:08:30 UTC,1,2.01,-73.959922790527344,40.7813606262207,1,N,-73.978309631347656,40.756633758544922,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
1,2016-06-15 07:00:05 UTC,2016-06-15 07:10:04 UTC,1,2.3,-73.962532043457031,40.766448974609375,1,N,-73.985588073730469,40.74139404296875,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55
1,2016-06-15 07:00:05 UTC,2016-06-15 07:09:01 UTC,1,1.5,-73.978080749511719,40.745979309082031,1,N,-73.9774398803711,40.762630462646484,1,8.0,0.0,0.5,2.6,0.0,0.3,11.4
2,2016-06-15 07:00:05 UTC,2016-06-15 07:07:18 UTC,2,1.41,-73.998603820800781,40.761150360107422,1,N,-73.9776382446289,40.756443023681641,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
1,2016-06-15 07:00:05 UTC,2016-06-15 07:05:31 UTC,1,1.4,-73.957603454589844,40.776821136474609,1,N,-73.970649719238281,40.759231567382812,1,6.5,0.0,0.5,1.8,0.0,0.3,9.1
1,2016-06-15 07:00:06 UTC,2016-06-15 07:03:31 UTC,1,0.6,-73.980422973632812,40.688205718994141,1,N,-73.9846420288086,40.696628570556641,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2016-06-15 07:00:06 UTC,2016-06-15 07:05:56 UTC,4,1.9,-73.950485229492188,40.7713737487793,1,N,-73.969810485839844,40.757709503173828,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
1,2016-06-15 07:00:07 UTC,2016-06-15 07:04:01 UTC,1,0.8,-73.994110107421875,40.751094818115234,1,N,-73.985588073730469,40.76025390625,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2016-06-15 07:00:07 UTC,2016-06-15 07:01:40 UTC,1,0.2,-73.997589111328125,40.738555908203125,1,N,-74.001052856445312,40.736843109130859,1,3.0,0.0,0.5,0.75,0.0,0.3,4.55
2,2016-06-15 07:00:07 UTC,2016-06-15 07:04:53 UTC,2,0.93,-74.001800537109375,40.750778198242188,1,N,-73.99627685546875,40.742069244384766,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2016-06-15 07:00:07 UTC,2016-06-15 07:12:42 UTC,1,2.32,-73.9396743774414,40.8210334777832,1,N,-73.966300964355469,40.808177947998047,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
1,2016-06-15 07:00:07 UTC,2016-06-15 07:14:36 UTC,1,2.4,-73.980461120605469,40.748569488525391,1,N,-73.957527160644531,40.770980834960938,1,11.5,0.0,0.5,1.0,0.0,0.3,13.3
2,2016-06-15 07:00:07 UTC,2016-06-15 07:09:40 UTC,6,1.89,-73.996536254882812,40.732048034667969,1,N,-74.007774353027344,40.712711334228516,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8
2,2016-06-15 07:00:08 UTC,2016-06-15 07:05:25 UTC,1,0.85,-73.989593505859375,40.7523307800293,1,N,-73.978157043457031,40.754478454589844,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2016-06-15 07:00:09 UTC,2016-06-15 07:07:23 UTC,1,1.2,-73.997016906738281,40.747287750244141,1,N,-73.98345947265625,40.7567253112793,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
2,2016-06-15 07:00:09 UTC,2016-06-15 07:15:44 UTC,6,3.39,-74.093963623046875,40.639308929443359,1,N,-74.093963623046875,40.639308929443359,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
2,2016-06-15 07:00:10 UTC,2016-06-15 07:17:21 UTC,5,6.33,-74.015861511230469,40.711200714111328,1,N,-73.977607727050781,40.754108428955078,1,20.0,0.0,0.5,4.16,0.0,0.3,24.96
1,2016-06-15 07:00:10 UTC,2016-06-15 07:12:17 UTC,1,3.5,-74.012359619140625,40.701663970947266,1,N,-73.990707397460938,40.724277496337891,1,13.0,0.0,0.5,0.0,0.0,0.3,13.8
2,2016-06-15 07:00:10 UTC,2016-06-15 07:07:43 UTC,1,1.66,-73.986167907714844,40.735359191894531,1,N,-73.984703063964844,40.750038146972656,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-06-15 07:00:10 UTC,2016-06-15 07:11:13 UTC,1,2.8,-73.984977722167969,40.736469268798828,1,N,-74.0101318359375,40.714271545410156,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
1,2016-06-15 07:00:10 UTC,2016-06-15 07:11:00 UTC,1,2.2,-73.991447448730469,40.731758117675781,1,N,-73.9725341796875,40.758491516113281,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
2,2016-06-15 07:00:11 UTC,2016-06-15 07:05:25 UTC,1,0.88,-73.990631103515625,40.756351470947266,1,N,-73.97955322265625,40.762138366699219,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-06-15 07:00:11 UTC,2016-06-15 07:08:20 UTC,6,0.95,-73.979728698730469,40.735691070556641,1,N,-73.9931869506836,40.742820739746094,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2016-06-15 07:00:11 UTC,2016-06-15 07:09:31 UTC,1,1.8,-73.993415832519531,40.757724761962891,1,N,-73.975631713867188,40.74176025390625,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2016-06-15 07:00:11 UTC,2016-06-15 07:10:35 UTC,1,1.15,-73.991539001464844,40.750228881835938,1,N,-73.984237670898438,40.750789642333984,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
1,2016-06-15 07:00:11 UTC,2016-06-15 07:04:16 UTC,1,0.5,-73.9897689819336,40.757286071777344,1,N,-73.9830551147461,40.756488800048828,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
2,2016-06-15 07:00:11 UTC,2016-06-15 07:12:29 UTC,1,2.11,-73.992362976074219,40.759006500244141,1,N,-73.999641418457031,40.733806610107422,1,10.5,0.0,0.5,1.0,0.0,0.3,12.3
1,2016-06-15 07:00:11 UTC,2016-06-15 07:01:15 UTC,1,0.4,-73.992073059082031,40.749252319335938,1,N,-73.99334716796875,40.744064331054688,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2016-06-15 07:00:12 UTC,2016-06-15 07:09:55 UTC,5,3.12,-73.998550415039062,40.681488037109375,1,N,-74.013267517089844,40.715984344482422,2,11.5,0.0,0.5,0.0,5.54,0.3,17.84
1,2016-06-15 07:00:12 UTC,2016-06-15 07:03:26 UTC,1,1.0,-73.9641342163086,40.757080078125,1,N,-73.9746322631836,40.746757507324219,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
1,2016-06-15 07:00:12 UTC,2016-06-15 07:02:42 UTC,1,0.3,-73.955413818359375,40.780300140380859,1,N,-73.94921875,40.777622222900391,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2016-06-15 07:00:12 UTC,2016-06-15 08:27:37 UTC,1,18.1,-74.007743835449219,40.745189666748047,2,N,-74.006301879882812,40.733798980712891,1,52.0,0.0,0.5,10.0,0.0,0.3,62.8
2,2016-06-15 07:00:13 UTC,2016-06-15 07:09:29 UTC,1,1.77,-74.000946044921875,40.74249267578125,1,N,-73.979789733886719,40.752231597900391,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
1,2016-06-15 07:00:13 UTC,2016-06-15 07:28:05 UTC,1,11.0,-73.885200500488281,40.772899627685547,1,N,-73.9916000366211,40.698543548583984,1,32.5,0.0,0.5,6.65,0.0,0.3,39.95
2,2016-06-15 07:00:13 UTC,2016-06-15 07:06:31 UTC,2,1.51,-73.991943359375,40.749916076660156,1,N,-73.989143371582031,40.734321594238281,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2016-06-15 07:00:13 UTC,2016-06-15 07:05:10 UTC,1,1.2,-73.942451477050781,40.806346893310547,1,N,-73.950927734375,40.79254150390625,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
1,2016-06-15 07:00:13 UTC,2016-06-15 07:49:50 UTC,1,10.7,-73.885223388671875,40.772922515869141,1,N,-73.9870376586914,40.755695343017578,1,38.5,0.0,0.5,8.95,5.54,0.3,53.79
1,2016-06-15 07:00:14 UTC,2016-06-15 07:08:15 UTC,1,1.6,-73.979301452636719,40.7471809387207,1,N,-73.966880798339844,40.766830444335938,1,8.0,0.0,0.5,3.0,0.0,0.3,11.8
1,2016-06-15 07:00:14 UTC,2016-06-15 07:07:15 UTC,1,1.0,-73.9942398071289,40.751266479492188,1,N,-73.982025146484375,40.755825042724609,1,6.5,0.0,0.5,2.15,0.0,0.3,9.45
1,2016-06-15 07:00:15 UTC,2016-06-15 07:13:04 UTC,1,3.0,-73.952713012695312,40.771518707275391,1,N,-73.979545593261719,40.746040344238281,1,13.0,0.0,0.5,4.1,0.0,0.3,17.9
1,2016-06-15 07:00:15 UTC,2016-06-15 08:25:34 UTC,1,17.7,-73.780807495117188,40.648101806640625,1,N,-73.972061157226562,40.764102935791016,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2016-06-15 07:00:15 UTC,2016-06-15 07:10:11 UTC,1,1.9,-74.008216857910156,40.723381042480469,1,N,-73.989311218261719,40.7362174987793,1,9.5,0.0,0.5,0.5,0.0,0.3,10.8
