vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount
1,2016-06-15 22:00:00 UTC,2016-06-15 22:04:17 UTC,1,0.8,-73.957832336425781,40.776348114013672,1,N,-73.96722412109375,40.768512725830078,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
1,2016-06-15 22:00:00 UTC,2016-06-15 22:22:28 UTC,4,4.5,-73.988723754882812,40.721950531005859,1,N,-73.9534683227539,40.779464721679688,1,18.0,0.5,0.5,3.85,0.0,0.3,23.15
1,2016-06-15 22:00:00 UTC,2016-06-15 22:26:55 UTC,1,11.8,-73.983879089355469,40.754673004150391,1,N,-73.912300109863281,40.876113891601562,1,35.0,0.5,0.5,0.0,0.0,0.3,36.3
1,2016-06-15 22:00:00 UTC,2016-06-15 22:03:36 UTC,1,0.8,-74.0037612915039,40.716865539550781,1,N,-74.007537841796875,40.707660675048828,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95
2,2016-06-15 22:00:00 UTC,2016-06-16 21:47:47 UTC,1,4.86,-73.965461730957031,40.790706634521484,1,N,-73.987030029296875,40.736858367919922,1,22.5,0.5,0.5,2.38,0.0,0.3,26.18
2,2016-06-15 22:00:00 UTC,2016-06-15 22:12:47 UTC,3,4.28,-73.952400207519531,40.7127799987793,1,N,-73.993171691894531,40.690738677978516,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8
1,2016-06-15 22:00:00 UTC,2016-06-15 22:18:56 UTC,1,2.6,-73.982231140136719,40.772346496582031,1,N,-73.9917221069336,40.749324798583984,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8
2,2016-06-15 22:00:00 UTC,2016-06-15 22:04:37 UTC,5,0.64,-73.96978759765625,40.762458801269531,1,N,-73.979988098144531,40.765888214111328,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2,2016-06-15 22:00:00 UTC,2016-06-15 22:27:54 UTC,1,5.07,-73.982986450195312,40.731651306152344,1,N,-73.955436706542969,40.67974853515625,1,21.0,0.5,0.5,4.46,0.0,0.3,26.76
1,2016-06-15 22:00:01 UTC,2016-06-15 22:02:54 UTC,1,0.7,-73.994461059570312,40.732147216796875,1,N,-73.98504638671875,40.736221313476562,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95
