vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount
2,2016-06-15 23:30:00 UTC,2016-06-15 23:59:29 UTC,3,6.41,-73.983528137207031,40.721988677978516,1,N,-73.968536376953125,40.674900054931641,1,23.5,0.5,0.5,4.0,0.0,0.3,28.8
1,2016-06-15 23:30:00 UTC,2016-06-15 23:44:33 UTC,1,3.3,-73.993522644042969,40.746753692626953,1,N,-73.983024597167969,40.783451080322266,1,13.0,0.5,0.5,2.85,0.0,0.3,17.15
1,2016-06-15 23:30:00 UTC,2016-06-15 23:45:41 UTC,1,3.0,-73.9755859375,40.754631042480469,1,N,-73.996696472167969,40.7204704284668,1,13.0,0.5,0.5,2.85,0.0,0.3,17.15
2,2016-06-15 23:30:00 UTC,2016-06-15 23:52:48 UTC,2,2.82,-73.9939193725586,40.720668792724609,1,N,-73.969917297363281,40.748695373535156,1,16.5,0.5,0.5,5.34,0.0,0.3,23.14
1,2016-06-15 23:30:01 UTC,2016-06-15 23:35:26 UTC,1,1.4,-73.9842758178711,40.764595031738281,1,N,-73.972015380859375,40.781558990478516,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3
1,2016-06-15 23:30:01 UTC,2016-06-15 23:46:57 UTC,1,3.8,-73.951347351074219,40.714061737060547,1,N,-73.895309448242188,40.709091186523438,1,15.0,0.5,0.5,4.85,0.0,0.3,21.15
1,2016-06-15 23:30:01 UTC,2016-06-15 23:33:50 UTC,2,0.5,-73.976699829101562,40.749385833740234,1,N,-73.984580993652344,40.7525520324707,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8
2,2016-06-15 23:30:02 UTC,2016-06-15 23:35:19 UTC,1,1.05,-73.9875717163086,40.732559204101562,1,N,-73.992431640625,40.742710113525391,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3
2,2016-06-15 23:30:02 UTC,2016-06-15 23:40:16 UTC,5,2.06,-74.004302978515625,40.730495452880859,1,N,-73.998458862304688,40.75439453125,1,9.5,0.5,0.5,1.2,0.0,0.3,12.0
2,2016-06-15 23:30:02 UTC,2016-06-15 23:47:09 UTC,1,3.33,-73.979042053222656,40.761810302734375,1,N,-73.967697143554688,40.787910461425781,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8
2,2016-06-15 23:30:03 UTC,2016-06-15 23:45:59 UTC,5,2.84,-73.96331787109375,40.775043487548828,1,N,-73.983749389648438,40.7438850402832,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8
1,2016-06-15 23:30:03 UTC,2016-06-15 23:38:12 UTC,1,1.1,-73.989784240722656,40.757198333740234,1,N,-73.974296569824219,40.758426666259766,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95
1,2016-06-15 23:30:03 UTC,2016-06-15 23:48:53 UTC,2,4.1,-73.98260498046875,40.739585876464844,1,N,-73.952529907226562,40.788246154785156,1,16.0,0.5,0.5,2.0,0.0,0.3,19.3
2,2016-06-15 23:30:03 UTC,2016-06-15 23:35:07 UTC,4,1.38,-74.00274658203125,40.760562896728516,1,N,-73.988571166992188,40.774124145507812,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36
2,2016-06-15 23:30:03 UTC,2016-06-15 23:37:50 UTC,1,1.2,-73.989433288574219,40.734176635742188,1,N,-73.982940673828125,40.722908020019531,1,7.5,0.5,0.5,1.58,0.0,0.3,10.38
2,2016-06-15 23:30:03 UTC,2016-06-15 23:36:09 UTC,3,0.61,-73.9923095703125,40.724830627441406,1,N,-73.9881591796875,40.720378875732422,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
2,2016-06-15 23:30:03 UTC,2016-06-15 23:45:41 UTC,1,2.31,-73.974967956542969,40.753631591796875,1,N,-73.999862670898438,40.734081268310547,1,12.5,0.5,0.5,2.0,0.0,0.3,15.8
2,2016-06-15 23:30:04 UTC,2016-06-15 23:34:10 UTC,1,0.61,-73.980461120605469,40.730541229248047,1,N,-73.979583740234375,40.737350463867188,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56
2,2016-06-15 23:30:04 UTC,2016-06-15 23:50:44 UTC,1,9.01,-73.870796203613281,40.773738861083984,1,N,-73.959579467773438,40.769229888916016,1,26.5,0.5,0.5,8.34,5.54,0.3,41.68
1,2016-06-15 23:30:04 UTC,2016-06-15 23:42:22 UTC,2,3.0,-73.9941177368164,40.719871520996094,1,N,-73.941299438476562,40.711837768554688,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8
2,2016-06-15 23:30:05 UTC,2016-06-15 23:33:30 UTC,1,0.68,-74.00537109375,40.715229034423828,1,N,-74.005928039550781,40.708248138427734,1,4.5,0.5,0.5,1.5,0.0,0.3,7.3
2,2016-06-15 23:30:05 UTC,2016-06-15 23:52:56 UTC,1,5.02,-74.001129150390625,40.731639862060547,1,N,-73.973747253417969,40.794479370117188,1,19.5,0.5,0.5,5.2,0.0,0.3,26.0
1,2016-06-15 23:30:06 UTC,2016-06-15 23:50:11 UTC,1,7.0,-74.009689331054688,40.708625793457031,1,N,-73.950210571289062,40.776332855224609,2,23.0,0.5,0.5,0.0,0.0,0.3,24.3
1,2016-06-15 23:30:06 UTC,2016-06-15 23:55:22 UTC,1,3.8,-73.9762954711914,40.786083221435547,1,N,-73.997726440429688,40.741291046142578,1,18.5,0.5,0.5,2.97,0.0,0.3,22.77
1,2016-06-15 23:30:06 UTC,2016-06-15 23:46:35 UTC,1,3.4,-74.001541137695312,40.741123199462891,1,N,-73.975761413574219,40.782123565673828,1,14.0,0.5,0.5,3.05,0.0,0.3,18.35
1,2016-06-15 23:30:06 UTC,2016-06-15 23:37:14 UTC,1,1.8,-73.985015869140625,40.742046356201172,1,N,-74.002777099609375,40.720123291015625,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15
