vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount
2,2016-06-15 09:30:00 UTC,2016-06-15 09:43:35 UTC,1,3.74,-73.943565368652344,40.836212158203125,1,N,-73.9735107421875,40.794471740722656,1,13.5,0.0,0.5,3.58,0.0,0.3,17.88
1,2016-06-15 09:30:00 UTC,2016-06-15 09:39:12 UTC,1,0.9,-73.978431701660156,40.747989654541016,1,N,-73.989212036132812,40.742748260498047,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
1,2016-06-15 09:30:00 UTC,2016-06-15 09:33:51 UTC,1,0.4,-73.978103637695312,40.778007507324219,1,N,-73.979545593261719,40.781520843505859,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2016-06-15 09:30:00 UTC,2016-06-15 09:42:13 UTC,1,1.6,-73.976486206054688,40.744235992431641,1,N,-73.981185913085938,40.759868621826172,1,9.5,0.0,0.5,0.0,0.0,0.3,10.3
1,2016-06-15 09:30:00 UTC,2016-06-15 09:30:00 UTC,1,0.0,-73.9509506225586,40.7706298828125,1,N,0.0,0.0,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-06-15 09:30:00 UTC,2016-06-15 09:42:38 UTC,2,2.21,-73.994087219238281,40.751220703125,1,N,-73.9699935913086,40.767921447753906,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
1,2016-06-15 09:30:00 UTC,2016-06-15 09:39:48 UTC,1,0.6,-73.97265625,40.749717712402344,1,N,-73.98138427734375,40.746791839599609,1,7.5,0.0,0.5,2.45,0.0,0.3,10.75
1,2016-06-15 09:30:00 UTC,2016-06-15 09:31:29 UTC,1,0.0,-74.00982666015625,40.718425750732422,1,N,-74.009841918945312,40.71844482421875,1,3.0,0.0,0.5,0.76,0.0,0.3,4.56
2,2016-06-15 09:30:01 UTC,2016-06-15 09:34:59 UTC,1,1.01,-73.9678726196289,40.787651062011719,1,N,-73.957550048828125,40.780258178710938,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
2,2016-06-15 09:30:01 UTC,2016-06-15 09:57:36 UTC,1,7.75,-73.863334655761719,40.7700080871582,1,N,-73.95538330078125,40.716068267822266,2,25.0,0.0,0.5,0.0,0.0,0.3,25.8
1,2016-06-15 09:30:01 UTC,2016-06-15 10:43:49 UTC,1,4.9,-73.981674194335938,40.783897399902344,1,N,-74.009925842285156,40.721279144287109,1,40.5,0.0,0.5,3.0,0.0,0.3,44.3
2,2016-06-15 09:30:02 UTC,2016-06-15 09:48:04 UTC,1,1.33,-73.986885070800781,40.766422271728516,1,N,-73.973968505859375,40.755352020263672,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
1,2016-06-15 09:30:02 UTC,2016-06-15 09:35:57 UTC,1,0.3,-73.9723892211914,40.7541389465332,1,N,-73.976226806640625,40.7545051574707,1,5.0,0.0,0.5,0.7,0.0,0.3,6.5
2,2016-06-15 09:30:02 UTC,2016-06-15 09:32:05 UTC,5,0.41,-73.963691711425781,40.808132171630859,1,N,-73.958892822265625,40.810962677001953,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2016-06-15 09:30:02 UTC,2016-06-15 09:35:49 UTC,1,0.48,-73.9561996459961,40.771881103515625,1,N,-73.954269409179688,40.767158508300781,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
1,2016-06-15 09:30:02 UTC,2016-06-15 09:39:58 UTC,1,1.5,-73.985946655273438,40.762214660644531,1,N,-73.978973388671875,40.782260894775391,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15
1,2016-06-15 09:30:03 UTC,2016-06-15 09:38:18 UTC,1,1.0,-73.999626159667969,40.730350494384766,1,N,-73.991157531738281,40.740085601806641,1,7.0,0.0,0.5,2.3,0.0,0.3,10.1
2,2016-06-15 09:30:03 UTC,2016-06-15 09:44:38 UTC,5,1.31,-73.998619079589844,40.741523742675781,1,N,-73.9812240600586,40.734123229980469,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1,2016-06-15 09:30:03 UTC,2016-06-15 09:35:31 UTC,1,1.8,-73.953071594238281,40.771770477294922,1,N,-73.936225891113281,40.794834136962891,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
1,2016-06-15 09:30:03 UTC,2016-06-15 09:40:25 UTC,1,1.5,-73.974838256835938,40.782997131347656,1,N,-73.978401184082031,40.764869689941406,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
1,2016-06-15 09:30:04 UTC,2016-06-15 09:46:40 UTC,1,1.7,-73.993804931640625,40.736263275146484,1,N,-73.983146667480469,40.756252288818359,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
1,2016-06-15 09:30:04 UTC,2016-06-15 09:51:45 UTC,1,1.8,-74.005775451660156,40.73883056640625,1,N,-73.987983703613281,40.759963989257812,1,13.5,0.0,0.5,1.5,0.0,0.3,15.8
2,2016-06-15 09:30:04 UTC,2016-06-15 09:41:32 UTC,1,1.84,-73.980262756347656,40.745700836181641,1,N,-73.999298095703125,40.730110168457031,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2016-06-15 09:30:04 UTC,2016-06-15 09:34:15 UTC,1,1.11,-73.957801818847656,40.76531982421875,1,N,-73.953453063964844,40.778568267822266,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2016-06-15 09:30:04 UTC,2016-06-15 09:58:15 UTC,1,1.8,-74.004501342773438,40.752193450927734,1,N,-74.0097885131836,40.726173400878906,1,17.0,0.0,0.5,3.55,0.0,0.3,21.35
2,2016-06-15 09:30:05 UTC,2016-06-15 10:01:43 UTC,5,2.97,-73.955848693847656,40.776279449462891,1,N,-73.988601684570312,40.753910064697266,1,20.0,0.0,0.5,4.0,0.0,0.3,24.8
2,2016-06-15 09:30:05 UTC,2016-06-15 09:38:23 UTC,1,1.49,-73.991096496582031,40.757728576660156,1,N,-73.973213195800781,40.763111114501953,1,7.5,0.0,0.5,2.49,0.0,0.3,10.79
1,2016-06-15 09:30:05 UTC,2016-06-15 10:10:08 UTC,2,17.3,-73.9836654663086,40.738361358642578,2,Y,-73.788993835449219,40.647312164306641,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99
2,2016-06-15 09:30:05 UTC,2016-06-15 09:41:51 UTC,1,1.16,-74.002838134765625,40.760589599609375,1,N,-73.987846374511719,40.7629508972168,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
1,2016-06-15 09:30:06 UTC,2016-06-15 09:40:20 UTC,1,0.8,-73.980484008789062,40.748119354248047,1,N,-73.993171691894531,40.752044677734375,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2016-06-15 09:30:06 UTC,2016-06-15 09:35:51 UTC,1,0.8,-73.9847412109375,40.779541015625,1,N,-73.982192993164062,40.769248962402344,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2016-06-15 09:30:06 UTC,2016-06-15 09:49:04 UTC,1,1.4,-73.97833251953125,40.752376556396484,1,N,-74.000747680664062,40.758258819580078,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96
2,2016-06-15 09:30:06 UTC,2016-06-15 09:41:59 UTC,1,1.24,-73.984848022460938,40.746051788330078,1,N,-73.991523742675781,40.758125305175781,1,8.5,0.0,0.5,2.79,0.0,0.3,12.09
2,2016-06-15 09:30:07 UTC,2016-06-15 09:39:46 UTC,5,1.68,-73.989830017089844,40.718807220458984,1,N,-73.986045837402344,40.738315582275391,1,8.5,0.0,0.5,2.32,0.0,0.3,11.62
2,2016-06-15 09:30:07 UTC,2016-06-15 09:32:56 UTC,1,0.55,-73.982856750488281,40.7451286315918,1,N,-73.98931884765625,40.741668701171875,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76
2,2016-06-15 09:30:07 UTC,2016-06-15 09:53:08 UTC,2,1.87,-74.0003890991211,40.762466430664062,1,N,-73.973861694335938,40.762966156005859,1,15.0,0.0,0.5,3.16,0.0,0.3,18.96
1,2016-06-15 09:30:08 UTC,2016-06-15 09:43:58 UTC,1,1.8,-74.012458801269531,40.701583862304688,1,N,-74.004165649414062,40.715869903564453,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,2016-06-15 09:30:08 UTC,2016-06-15 09:34:15 UTC,5,0.53,-73.995895385742188,40.748924255371094,1,N,-74.003059387207031,40.748966217041016,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,2016-06-15 09:30:09 UTC,2016-06-15 10:39:57 UTC,1,12.49,-73.98785400390625,40.7608757019043,1,N,-73.962783813476562,40.719310760498047,1,50.5,0.0,0.5,0.0,0.0,0.3,51.3
