vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount
1,2016-06-15 21:00:00 UTC,2016-06-15 21:07:05 UTC,2,1.1,-73.980903625488281,40.784408569335938,1,N,-73.970878601074219,40.798492431640625,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95
2,2016-06-15 21:00:00 UTC,2016-06-15 21:05:55 UTC,1,2.06,-73.9781494140625,40.783290863037109,1,N,-73.965591430664062,40.808109283447266,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3
2,2016-06-15 21:00:00 UTC,2016-06-15 21:06:45 UTC,1,0.99,-73.993568420410156,40.724590301513672,1,N,-74.006927490234375,40.733058929443359,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8
2,2016-06-15 21:00:00 UTC,2016-06-15 21:07:37 UTC,1,0.8,-73.993743896484375,40.720954895019531,1,N,-73.987434387207031,40.730003356933594,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36
1,2016-06-15 21:00:00 UTC,2016-06-15 21:09:56 UTC,1,1.8,-73.973480224609375,40.764015197753906,1,N,-73.991935729980469,40.7425537109375,1,9.0,0.5,0.5,2.05,0.0,0.3,12.35
2,2016-06-15 21:00:01 UTC,2016-06-15 21:12:38 UTC,1,2.25,-73.967697143554688,40.757129669189453,1,N,-73.990913391113281,40.734611511230469,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8
1,2016-06-15 21:00:01 UTC,2016-06-15 21:17:06 UTC,1,2.8,0.0,0.0,1,N,0.0,0.0,1,13.5,0.5,0.5,4.44,0.0,0.3,19.24
2,2016-06-15 21:00:01 UTC,2016-06-15 21:09:30 UTC,1,1.41,-74.006401062011719,40.74468994140625,1,N,-73.991546630859375,40.73516845703125,1,8.0,0.5,0.5,0.0,0.0,0.3,9.3
1,2016-06-15 21:00:01 UTC,2016-06-15 21:19:19 UTC,1,5.8,-74.009796142578125,40.705150604248047,1,N,-73.988616943359375,40.756942749023438,1,20.0,0.5,0.5,4.25,0.0,0.3,25.55
2,2016-06-15 21:00:01 UTC,2016-06-15 21:20:35 UTC,2,3.26,-73.98223876953125,40.775188446044922,1,N,-74.001541137695312,40.735801696777344,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8
1,2016-06-15 21:00:01 UTC,2016-06-15 21:08:39 UTC,1,2.0,-73.9078598022461,40.676040649414062,1,N,-73.905197143554688,40.688823699951172,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8
2,2016-06-15 21:00:01 UTC,2016-06-15 21:09:01 UTC,1,1.43,-73.981613159179688,40.763500213623047,1,N,-73.994659423828125,40.745479583740234,1,8.0,0.5,0.5,1.21,0.0,0.3,10.51
2,2016-06-15 21:00:01 UTC,2016-06-15 21:10:15 UTC,1,2.14,-73.979560852050781,40.776371002197266,1,N,-73.977088928222656,40.755092620849609,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96
1,2016-06-15 21:00:01 UTC,2016-06-15 21:06:26 UTC,1,1.2,-74.0035629272461,40.723567962646484,1,N,-74.003822326660156,40.736125946044922,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35
2,2016-06-15 21:00:02 UTC,2016-06-15 21:05:26 UTC,3,0.79,-73.982124328613281,40.768314361572266,1,N,-73.97637939453125,40.776329040527344,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8
1,2016-06-15 21:00:02 UTC,2016-06-15 21:06:07 UTC,2,1.0,-73.979263305664062,40.755451202392578,1,N,-73.991096496582031,40.750129699707031,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2,2016-06-15 21:00:02 UTC,2016-06-15 21:07:48 UTC,1,0.69,-73.972503662109375,40.762779235839844,1,N,-73.961662292480469,40.759120941162109,1,6.5,0.5,0.5,2.34,0.0,0.3,10.14
2,2016-06-15 21:00:02 UTC,2016-06-15 21:04:09 UTC,1,0.5,-73.984077453613281,40.749729156494141,1,N,-73.988510131835938,40.7451286315918,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96
2,2016-06-15 21:00:02 UTC,2016-06-15 21:13:05 UTC,1,2.36,-73.974029541015625,40.762641906738281,1,N,-73.995529174804688,40.732891082763672,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16
2,2016-06-15 21:00:02 UTC,2016-06-15 21:10:46 UTC,1,1.63,-73.989700317382812,40.738601684570312,1,N,-73.988906860351562,40.756160736083984,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
1,2016-06-15 21:00:02 UTC,2016-06-15 21:17:59 UTC,2,3.9,-74.00994873046875,40.735389709472656,1,N,-73.9798583984375,40.781112670898438,1,15.5,0.5,0.5,3.35,0.0,0.3,20.15
2,2016-06-15 21:00:02 UTC,2016-06-15 21:16:16 UTC,1,3.64,-73.937576293945312,40.804519653320312,1,N,-73.912689208984375,40.840751647949219,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3
1,2016-06-15 21:00:02 UTC,2016-06-15 21:15:27 UTC,2,2.2,-73.991683959960938,40.731273651123047,1,N,-73.991485595703125,40.755596160888672,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8
2,2016-06-15 21:00:03 UTC,2016-06-15 21:11:13 UTC,1,2.97,-73.9808578491211,40.733688354492188,1,N,-73.959808349609375,40.769451141357422,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36
2,2016-06-15 21:00:03 UTC,2016-06-15 21:44:16 UTC,1,20.65,-73.78076171875,40.648101806640625,2,N,-74.008926391601562,40.704662322998047,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8
2,2016-06-15 21:00:03 UTC,2016-06-15 21:11:42 UTC,2,2.25,-74.008438110351562,40.71990966796875,1,N,-73.9897689819336,40.702079772949219,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56
2,2016-06-15 21:00:03 UTC,2016-06-15 21:32:03 UTC,5,16.28,-73.987678527832031,40.749252319335938,2,N,-73.789588928222656,40.642745971679688,1,52.0,0.0,0.5,10.0,5.54,0.3,68.34
2,2016-06-15 21:00:03 UTC,2016-06-15 21:09:53 UTC,1,0.94,-73.980293273925781,40.748359680175781,1,N,-73.990638732910156,40.7559700012207,1,7.5,0.5,0.5,0.7,0.0,0.3,9.5
2,2016-06-15 21:00:03 UTC,2016-06-15 21:04:15 UTC,2,0.66,-73.992149353027344,40.743728637695312,1,N,-73.986495971679688,40.7523193359375,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3
2,2016-06-15 21:00:03 UTC,2016-06-15 21:52:00 UTC,1,14.94,-73.963783264160156,40.771236419677734,1,N,-73.947303771972656,40.652744293212891,1,49.0,0.5,0.5,7.0,5.54,0.3,62.84
1,2016-06-15 21:00:03 UTC,2016-06-15 21:46:38 UTC,1,9.3,-73.989700317382812,40.756534576416016,1,N,-73.908248901367188,40.694026947021484,2,36.0,0.5,0.5,0.0,0.0,0.3,37.3
1,2016-06-15 21:00:04 UTC,2016-06-15 21:07:48 UTC,1,1.7,-73.9826431274414,40.731037139892578,1,N,-73.970634460449219,40.7516975402832,1,8.0,0.5,0.5,1.0,0.0,0.3,10.3
2,2016-06-15 21:00:04 UTC,2016-06-15 21:21:04 UTC,1,8.15,-73.9684066772461,40.759208679199219,1,N,-73.94146728515625,40.8521614074707,1,25.0,0.5,0.5,5.26,0.0,0.3,31.56
2,2016-06-15 21:00:04 UTC,2016-06-15 21:10:27 UTC,1,1.85,-73.979339599609375,40.7523193359375,1,N,-73.962158203125,40.767890930175781,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36
1,2016-06-15 21:00:04 UTC,2016-06-15 21:20:10 UTC,1,9.9,-73.863365173339844,40.7698974609375,1,N,-73.960868835449219,40.761302947998047,2,29.0,0.5,0.5,0.0,5.54,0.3,35.84
2,2016-06-15 21:00:04 UTC,2016-06-15 21:17:58 UTC,1,2.83,-73.956947326660156,40.767360687255859,1,N,-73.990768432617188,40.750659942626953,1,13.5,0.5,0.5,2.96,0.0,0.3,17.76
